"Content ID","Content Type",Category,"Reaction Type",Score,agg_score
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,heart,60,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,"super love",75,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,"super love",75,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,worried,12,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,indifferent,20,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,"super love",75,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,heart,60,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,hate,5,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,heart,60,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,cherish,70,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,indifferent,20,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,hate,5,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,indifferent,20,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,hate,5,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,"super love",75,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,hate,5,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,hate,5,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,hate,5,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,indifferent,20,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,interested,30,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,worried,12,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,disgust,0,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,scared,15,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,cherish,70,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,hate,5,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,indifferent,20,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,indifferent,20,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,indifferent,20,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,intrigued,45,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,disgust,0,52511
48fd48c7-bc82-414e-8941-aa2090183aec,photo,dogs,hate,5,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,disgust,0,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,peeking,35,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,peeking,35,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,scared,15,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,scared,15,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,peeking,35,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,dislike,10,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,hate,5,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,cherish,70,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,adore,72,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,cherish,70,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,cherish,70,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,cherish,70,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,dislike,10,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,like,50,52511
78461336-26e2-4d0c-ab9a-fefbe419a8dd,video,dogs,scared,15,52511
78461336-26e2-4d0c-ab9a-fefbe419a8dd,video,dogs,want,70,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,"super love",75,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,"super love",75,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,"super love",75,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,disgust,0,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,indifferent,20,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,worried,12,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,"super love",75,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,intrigued,45,52511
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,audio,dogs,disgust,0,52511
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,audio,dogs,disgust,0,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,intrigued,45,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
a58c963f-1bec-4eee-b66f-60062a9dd96e,video,dogs,like,50,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,"super love",75,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,peeking,35,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,peeking,35,52511
4df372b3-ed9d-41ef-b33d-b576ec383dfc,audio,dogs,"super love",75,52511
4df372b3-ed9d-41ef-b33d-b576ec383dfc,audio,dogs,"super love",75,52511
4df372b3-ed9d-41ef-b33d-b576ec383dfc,audio,dogs,disgust,0,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,adore,72,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,50,52511
f361cc99-64f0-4a7c-ad49-945ff01abaa6,photo,dogs,indifferent,20,52511
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,audio,dogs,adore,72,52511
5911afa4-2af5-4e7e-b6e3-e3b985597aa9,audio,dogs,interested,30,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,worried,12,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,disgust,0,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,worried,12,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,disgust,0,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,worried,12,52511
2e84726a-e69f-44e8-ac0f-c4a31516e342,video,dogs,heart,60,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,disgust,0,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,dislike,10,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,dislike,10,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,"super love",75,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,want,70,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,interested,30,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,"super love",75,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,interested,30,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,interested,30,52511
aad272f0-2b16-478b-b2c5-c502b060fc30,photo,dogs,disgust,0,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,45,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,want,70,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,want,70,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,45,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,30,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,30,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,30,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,interested,30,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,intrigued,45,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,dislike,10,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,heart,60,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,indifferent,20,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,disgust,0,52511
43ea5509-7ff1-4150-b263-d5eac9d6f69f,audio,dogs,like,50,52511
43ea5509-7ff1-4150-b263-d5eac9d6f69f,audio,dogs,love,65,52511
43ea5509-7ff1-4150-b263-d5eac9d6f69f,audio,dogs,love,65,52511
43ea5509-7ff1-4150-b263-d5eac9d6f69f,audio,dogs,heart,60,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,heart,60,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,disgust,0,52511
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,video,dogs,indifferent,20,52511
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,video,dogs,peeking,35,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,indifferent,20,52511
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,65,52511
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,65,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,worried,12,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,dislike,10,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,love,65,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,hate,5,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,interested,30,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,"super love",75,52511
15e13281-8bd0-4f40-a0fa-44749cf32378,video,dogs,intrigued,45,52511
15e13281-8bd0-4f40-a0fa-44749cf32378,video,dogs,cherish,70,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,15,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,15,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,15,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,dislike,10,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,dislike,10,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,love,65,52511
34123572-64b7-4f3d-b098-a2651d882fb2,video,dogs,worried,12,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,dislike,10,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,dislike,10,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,worried,12,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,disgust,0,52511
4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,70,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,cherish,70,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,like,50,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,cherish,70,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,like,50,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,"super love",75,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,intrigued,45,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,45,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,45,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,want,70,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,want,70,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,45,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,intrigued,45,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,like,50,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,intrigued,45,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,cherish,70,52511
049c926f-9095-4bb2-a464-666a68257f61,video,dogs,like,50,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,worried,12,52511
4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,70,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,hate,5,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,adore,72,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,dislike,10,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,heart,60,52511
8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,"super love",75,52511
4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,70,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,adore,72,52511
4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,70,52511
43ea5509-7ff1-4150-b263-d5eac9d6f69f,audio,dogs,love,65,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,hate,5,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,hate,5,52511
4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,70,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,hate,5,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,dislike,10,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,peeking,35,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,0,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,65,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,0,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,0,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,12,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,0,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,0,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,12,52511
efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,65,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,35,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,35,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,0,52511
78461336-26e2-4d0c-ab9a-fefbe419a8dd,video,dogs,like,50,52511
78461336-26e2-4d0c-ab9a-fefbe419a8dd,video,dogs,like,50,52511
2677e7fa-4c0e-44c5-9d4c-66615a42e86f,photo,dogs,heart,60,52511
2677e7fa-4c0e-44c5-9d4c-66615a42e86f,photo,dogs,adore,72,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,love,65,52511
27fffa3e-000d-4f29-9358-5b0d2280d18c,video,dogs,love,65,52511
34123572-64b7-4f3d-b098-a2651d882fb2,video,dogs,adore,72,52511
8b51c05c-a8a2-4a6c-b031-165fb7bac840,video,dogs,intrigued,45,52511
7c2e209e-acea-4246-a32d-636e2f2cc2c1,video,dogs,indifferent,20,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,intrigued,45,52511
7c2e209e-acea-4246-a32d-636e2f2cc2c1,video,dogs,indifferent,20,52511
2e84726a-e69f-44e8-ac0f-c4a31516e342,video,dogs,worried,12,52511
2e84726a-e69f-44e8-ac0f-c4a31516e342,video,dogs,worried,12,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,hate,5,52511
2e84726a-e69f-44e8-ac0f-c4a31516e342,video,dogs,adore,72,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,0,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,love,65,52511
b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,intrigued,45,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,cherish,70,52511
09f2e925-5086-42ad-8160-e763396a36ca,audio,dogs,indifferent,20,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,heart,60,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,hate,5,52511
58b0f92a-76ae-4521-a223-2b117f4f4e70,video,dogs,hate,5,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,heart,60,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,hate,5,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,hate,5,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,interested,30,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,interested,30,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,interested,30,52511
b467bf5d-1bcd-4c52-a667-6b88269ad02a,video,dogs,heart,60,52511
8204e4bd-c544-4a18-ac0d-6f5289957cdf,photo,dogs,heart,60,52511
0be329af-19d6-4a34-8bc1-f4391e9877dd,video,dogs,cherish,70,52511
0be329af-19d6-4a34-8bc1-f4391e9877dd,video,dogs,indifferent,20,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,peeking,35,52511
15e13281-8bd0-4f40-a0fa-44749cf32378,video,dogs,heart,60,52511
31cbcaf1-75f9-4541-abd6-15723478047b,photo,dogs,worried,12,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,"super love",75,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,love,65,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,indifferent,20,52511
b0cad7dc-6333-4160-8e7f-425182eb4e29,GIF,dogs,indifferent,20,52511
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,photo,dogs,dislike,10,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,interested,30,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,hate,5,52511
e6193423-0d30-4439-884a-ea22fea68522,video,dogs,"super love",75,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,want,70,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,want,70,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,want,70,52511
7e2e14e2-79eb-41d0-8d5f-eba20460f049,photo,dogs,want,70,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,peeking,35,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,want,70,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,want,70,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,like,50,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,"super love",75,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,love,65,52511
aad272f0-2b16-478b-b2c5-c502b060fc30,photo,dogs,peeking,35,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,love,65,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,intrigued,45,52511
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,video,dogs,"super love",75,52511
a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,video,dogs,"super love",75,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,love,65,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,"super love",75,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,"super love",75,52511
bea01dba-56f4-4d26-82a1-9b13fb382d89,photo,dogs,"super love",75,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,like,50,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,cherish,70,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,peeking,35,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,love,65,52511
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,photo,dogs,peeking,35,52511
2771fa81-b26c-4e11-86ac-90e85faf4981,video,dogs,interested,30,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,peeking,35,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,scared,15,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,72,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,72,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,want,70,52511
fdca8d15-966b-4825-8133-1fafc5c1f9fc,video,dogs,adore,72,52511
02fca291-d239-4303-8725-1c114be2f32a,audio,dogs,worried,12,52511
02fca291-d239-4303-8725-1c114be2f32a,audio,dogs,disgust,0,52511
02fca291-d239-4303-8725-1c114be2f32a,audio,dogs,disgust,0,52511
496645a7-64f7-4c56-94f5-a71671cb262e,GIF,dogs,want,70,52511
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,GIF,dogs,like,50,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,heart,60,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,scared,15,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,scared,15,52511
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,video,dogs,scared,15,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,35,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,0,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,0,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,dislike,10,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,want,70,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,35,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,heart,60,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,heart,60,52511
15e13281-8bd0-4f40-a0fa-44749cf32378,video,dogs,hate,5,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,peeking,35,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,want,70,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,dislike,10,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,dislike,10,52511
7c47e333-da29-4be9-8156-2e5f75a991e1,video,dogs,disgust,0,52511
954678ba-9ecc-4c0c-93a3-aba0e289cfbf,audio,dogs,dislike,10,52511
27026304-2cb5-4d64-9959-9ff0328aaa03,GIF,dogs,hate,5,52511
3f8590c7-6ab2-4973-805a-90cdec355f05,video,dogs,love,65,52511
3f8590c7-6ab2-4973-805a-90cdec355f05,video,dogs,adore,72,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,disgust,0,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,indifferent,20,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,love,65,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,cherish,70,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,adore,72,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,heart,60,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,want,70,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,scared,15,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,indifferent,20,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,like,50,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,disgust,0,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,like,50,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,"super love",75,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,hate,5,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,hate,5,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,worried,12,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,adore,72,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,"super love",75,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,heart,60,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,heart,60,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,want,70,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,indifferent,20,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,indifferent,20,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,love,65,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,cherish,70,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,interested,30,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,hate,5,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,scared,15,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,dislike,10,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,peeking,35,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,disgust,0,52511
74718bbf-e5a3-442f-8ca2-4a3428757fc1,video,dogs,heart,60,52511
78713905-362f-4a87-9671-adab5f1e0e67,audio,dogs,dislike,10,52511
78713905-362f-4a87-9671-adab5f1e0e67,audio,dogs,peeking,35,52511
45dbce0a-dbd8-4c4d-a492-4f5b84850d5c,video,dogs,worried,12,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,hate,5,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,adore,72,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,indifferent,20,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,interested,30,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,worried,12,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,cherish,70,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,want,70,52511
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,audio,dogs,heart,60,52511
